,name,type,latitude,longitude
211,John Colter Cafe Court & Chuckwagon Restaurant,Food Service,43.9028289711104,-110.64161213257401
212,Signal Mountain Lodge,Food Service,43.8433586737031,-110.611367850025
213,Bridger-Teton National Forest - Forest Supervisor's Office,Ranger Station,43.4837782253851,-110.761793977232
214,White Grass Ranger Station,Ranger Station,43.6553517089612,-110.78183744485099
215,Buffalo Fork Ranger Station,Ranger Station,43.8432924646581,-110.51106167087099
216,Moran Entrance Station,Ranger Station,43.8439768651231,-110.512127870596
217,Jenny Lake Ranger Station,Ranger Station,43.7522220927801,-110.72222944135
218,Colter Bay General Store,Store,43.904910669524796,-110.64135223239799
219,Dornan's General Store,Store,43.657296102282295,-110.710388659305
220,Jenny Lake General Store,Store,43.751703393427604,-110.722042441223
221,Colter Bay Concession Store and Gas Station,Store,43.9112720678471,-110.63014053378001
222,Craig Thomas Discovery and Visitor Center,Visitor Center,43.6533742026176,-110.71859435788001
223,Colter Bay Visitor Center,Visitor Center,43.9031616703364,-110.64368373198201
224,Laurance S. Rockefeller Preserve Center,Visitor Center,43.6264096102964,-110.77521645135201
225,Jackson Hole and Greater Yellowstone Visitor Center,Visitor Center,43.4862926240935,-110.76172307718399
226,Jenny Lake Visitor Center,Visitor Center,43.752165392741496,-110.721564240898
227,McKittrick Canyon Contact Station,Visitor Center,31.977618083490004,-104.752149682961
228,Dell City Contact Station,Visitor Center,31.9361995913481,-105.20171465642001
229,Visitor Information/Headquarters,Visitor Center,35.643787941480106,-101.586403281985
230,LBJ State Park and Historic Site Visitor Center,Visitor Center,30.237455073131,-98.62621356867571
231,LBJ National Historical Park Visitor Center,Visitor Center,30.274247367129604,-98.4112160255949
232,Johnson Settlement Event Center,Visitor Center,30.274278793151,-98.41584687874139
233,Safety,Information,30.2741308010504,-98.4160012368463
234,Safety - Stay Off Fence,Information,30.2738612708673,-98.41590992678421
235,Safety- Stay off Fence,Information,30.273859364866,-98.4164005371176
236,Johnson Settlement,Information,30.274204591100602,-98.4157092606479
237,Warning,Information,30.2747948285016,-98.4127605166444
238,Education Center,Information,30.2749495996068,-98.41216730324129
239,Parking,Information,30.2747406984649,-98.4118574630307
240,Visitor Parking,Information,30.274866666550498,-98.41053458513191
241,Entrance,Information,30.274771288485603,-98.4106808592313
242,Map - LBJ National Historical Park,Information,30.274497000299302,-98.4109296214003
243,Authorized Vehicles Only,Information,30.2757872071759,-98.41260482253858
244,LBJ Ranch Entrance Sign,Information,30.2432181320468,-98.6064115402211
245,Hours of Operation and Driving Permit Info,Information,30.2430072729035,-98.60666903139611
246,Sam E. Johnson Farmhouse: Birthplace of Lyndon Johnson,Information,30.2406205772818,-98.60932710120208
247,Directional sign to Birthplace and Restrooms,Information,30.2401524999638,-98.6102417328236
248,Show Barn,Information,30.259272331954797,-98.6241489832728
249,No Pets in Show Barn - Safety Sign,Information,30.2590568718084,-98.62424017833479
250,Texas White House Complex Sign,Information,30.2426226246421,-98.6253827991112
251,Passenger Drop-Off Point,Information,30.241941378179302,-98.6250716628998
252,Mesa Verde Visitor and Research Center,Visitor Center,37.3359675512366,-108.40816141504999
253,Morefield Ranger Station,Ranger Station,37.2976153091781,-108.41488252361601
254,Ranger Station,Ranger Station,37.195788339991495,-108.53744478389099
255,Far View Lodge,Food Service,37.258213725406605,-108.493765515213
256,Spruce Tree Terrace Restaurant,Food Service,37.186115369419205,-108.48867407575399
257,Visitor Center,Visitor Center,34.6117700042724,-111.839785876677
258,Natural Bridges,Visitor Center,37.609348431986106,-109.97701274101001
259,Visitor Center,Visitor Center,36.6782201603282,-110.54101024922
260,Outdoor Exhibit,Information,36.670311520954705,-110.82020018891599
261,Outdoor Exhibit,Information,36.6784157814611,-110.54106884626002
262,Outdoor Exhibit,Information,36.678465682494995,-110.541218312361
263,Outdoor Exhibit,Information,36.6784281024695,-110.54126933639601
264,Outdoor Exhibit,Information,36.678390476444,-110.54125190638399
265,Kris Eggle Visitor Center,Visitor Center,31.9548950720508,-112.80120848291901
266,Visitor Center,Visitor Center,26.016779308380197,-97.4789393981568
267,Visitor Center,Visitor Center,35.5503606240007,-105.68612070355101
268,Shelter,Shelter,34.8092113294246,-109.85827707733499
269,Shelter,Shelter,34.9393080938192,-109.75648996917499
270,Shelter,Shelter,34.892428950967,-109.794331680887
271,Shelter,Shelter,34.8644365949475,-109.79100866562901
272,Visitor Center,Visitor Center,35.1389160674434,-106.71118162403098
273,Pipe Spring Visitor Center,Visitor Center,36.8625485075706,-112.73734682052799
274,Mission San Jose Visitor Center,Visitor Center,29.3601448190399,-98.4803176225462
275,Mission Espada Information,Information,29.3175993461323,-98.4500901230081
276,Mission Concepcion Information,Information,29.3903655325735,-98.49136501005242
277,Mission San Juan Information,Information,29.3321116429927,-98.4553499215818
278,Rincon Mountain Visitor Center,Visitor Center,32.254476861602505,-111.197306918143
